word,meaning,sort,title,phonetic
deliberate,v.深思熟虑，仔细考虑  adj.审慎的,5,Chapter 5 学校教育,/dɪˈlɪbərət/
diagnose,v.判断；诊断,5,Chapter 5 学校教育,/ˈdaɪəɡnəʊz/
plagiarise,v.抄袭,5,Chapter 5 学校教育,/ˈpleɪdʒəraɪz/
copy,n.复制品 v.抄写；复制,5,Chapter 5 学校教育,/ˈkɒpɪ/
print,v.打印 n. 印刷品；冲印出来的)照片,5,Chapter 5 学校教育,/prɪnt/
thesis,n.论文,5,Chapter 5 学校教育,/ˈθiːsɪs/
essay,n. (学生为某门课程写的)短文论说文；(关于政治、社会等的)小品文,5,Chapter 5 学校教育,/ˈeseɪ/
paper,n.论文；纸,5,Chapter 5 学校教育,/ˈpeɪpə(r)/
dissertation,n.专题论文，(尤指)学位论文,5,Chapter 5 学校教育,/ˌdɪsəˈteɪʃ(ə)n/
project,n. (大中学学生的)专题研究；顶目，方案,5,Chapter 5 学校教育,/ˈprɒdʒekt; prəˈdʒekt/
heading,n.标题；主题,5,Chapter 5 学校教育,/ˈhedɪŋ/
outset,n.开端，开始,5,Chapter 5 学校教育,/ˈaʊtset/
outline,n.概要；轮廓，略图,5,Chapter 5 学校教育,/ˈaʊtlaɪn/
gist,n.主旨，要点,5,Chapter 5 学校教育,/dʒɪst/
opinion,n.看法；评价,5,Chapter 5 学校教育,/əˈpɪnjən/
introduce,v.介绍；引进,5,Chapter 5 学校教育,/ˌɪntrəˈdjuːs/
reference,n.参考；推荐函；提及，涉及,5,Chapter 5 学校教育,/ˈrefrəns/
cite,v.引用,5,Chapter 5 学校教育,/saɪt/
elicit,v.引出；探出，套出,5,Chapter 5 学校教育,/ɪˈlɪsɪt/
quote,v.引用，引述；报(价),5,Chapter 5 学校教育,/kwəʊt/
extract,n.摘录,5,Chapter 5 学校教育,/ˈekstrækt; ɪkˈstrækt/
summary,n.摘要，概要,5,Chapter 5 学校教育,/ˈsʌməri/
assume,v.假定，设想；承担｛责任)；取得｛权力),5,Chapter 5 学校教育,/əˈsjuːm/
presume,v.假定，假设；料想,5,Chapter 5 学校教育,/prɪˈzjuːm/
suppose,v.假定；认为,5,Chapter 5 学校教育,/səˈpəʊz/
hypothesis,n.假说，假设,5,Chapter 5 学校教育,/haɪˈpɒθəsɪs/
speculate,v.推测,5,Chapter 5 学校教育,/ˈspekjuleɪt/
predict,V.预测,5,Chapter 5 学校教育,/prɪˈdɪkt/
perceive,v.感知，察觉，意识到,5,Chapter 5 学校教育,/pəˈsiːv/
discern,v.觉察出；分辨出,5,Chapter 5 学校教育,/dɪˈsɜːn/
recognise,( = recognize) v. 认识，辨认出,5,Chapter 5 学校教育,/ˈrekəɡnaɪz/
conscious,adj.意识到的；奋知觉的,5,Chapter 5 学校教育,/ˈkɒnʃəs/
reckon,v.估计；期望；认为,5,Chapter 5 学校教育,/ˈrekən/
deem,v.认为，相信,5,Chapter 5 学校教育,/diːm/
imply,v.暗指，意味着,5,Chapter 5 学校教育,/ɪmˈplaɪ/
represent,V.代表；象征,5,Chapter 5 学校教育,/ˌreprɪˈzent/
insist,v.坚持，坚决认为｛或主张、要求),5,Chapter 5 学校教育,/ɪnˈsɪst/
persist,v.坚持不懈；持续存在,5,Chapter 5 学校教育,/pəˈsɪst/
understand,v.懂得，理解,5,Chapter 5 学校教育,/ˌʌndəˈstænd/
comprehend,v.理解，领悟,5,Chapter 5 学校教育,/ˌkɒmprɪˈhend/
analyse,v.分析,5,Chapter 5 学校教育,/ˈænəlaɪz/
infer,v.推断，推理,5,Chapter 5 学校教育,/ɪnˈfɜː(r)/
deduce,v.演绎，推论,5,Chapter 5 学校教育,/dɪˈdjuːs/
conclude,v.推断出，得出结论；(使)结束,5,Chapter 5 学校教育,/kənˈkluːd/
analogy,n.类比；类推,5,Chapter 5 学校教育,/əˈnælədʒi/
compare,v.比较；但......比作；比得上,5,Chapter 5 学校教育,/kəmˈpeə(r)/
contrast,n.对比；明显的差异,5,Chapter 5 学校教育,/ˈkɒntrɑːst/
survey,n. 民意调查  v. 对......避行民意调查,5,Chapter 5 学校教育,/ˈsɜːveɪ/
apply,v. 应用，适用,5,Chapter 5 学校教育,/əˈplaɪ/
fee,n. 酬金；费用,5,Chapter 5 学校教育,/fiː/
overlap,V.与......复叠；(与......)部分相同,5,Chapter 5 学校教育,/ˌəʊvəˈlæp/
contradiction,n.矛盾，不一致；反驳,5,Chapter 5 学校教育,/ˌkɒntrəˈdɪkʃ(ə)n/
disagree,v.有分歧；不同意,5,Chapter 5 学校教育,/ˌdɪsəˈɡriː/
differ,v.不同，相异,5,Chapter 5 学校教育,/ˈdɪfə(r)/
diverse,adj.不一样的，多种多样的,5,Chapter 5 学校教育,/daɪˈvɜːs/
nuance,n.细微差别,5,Chapter 5 学校教育,/ˈnjuːɑːns/
inductive,adj.归纳的；诱导的,5,Chapter 5 学校教育,/ɪnˈdʌktɪv/
detail,n.细节；(画等的)细部,5,Chapter 5 学校教育,/ˈdiːteɪl/
thorough,adj.彻底的，详尽的,5,Chapter 5 学校教育,/ˈθʌrə/
example,n.例子；榜样,5,Chapter 5 学校教育,/ɪɡˈzɑːmp(ə)l/
instance,n.实例；情况，场合,5,Chapter 5 学校教育,/ˈɪnstəns/
confirm,v.证实；确保，巩固,5,Chapter 5 学校教育,/kənˈfɜːm/
demonstrate,v.示范，演示；证明,5,Chapter 5 学校教育,/ˈdemənstreɪt/
illustrate,v. (用图等)说明；给(书)加插图(或图表),5,Chapter 5 学校教育,/ˈɪləstreɪt/
manifest,v.显示，表明,5,Chapter 5 学校教育,/ˈmænɪfest/
prove,v.证明；结果是,5,Chapter 5 学校教育,/pruːv/
determine,v.决定；下定决心；查明,5,Chapter 5 学校教育,/dɪˈtɜːmɪn/
decide,v.决定,5,Chapter 5 学校教育,/dɪˈsaɪd/
resolve,v.决心，决定；｛使｝分解为；解决,5,Chapter 5 学校教育,/rɪˈzɒlv/
research,n.调查；探索,5,Chapter 5 学校教育,/rɪˈsɜːtʃ/
observe,v.观察，观测；注意到,5,Chapter 5 学校教育,/əbˈzɜːv/
inquire,v.询问；调查,5,Chapter 5 学校教育,/ɪnˈkwaɪə(r)/
query,n.疑问；询问 v.怀疑；询问,5,Chapter 5 学校教育,/ˈkwɪəri/
questionnaire,n.调查表，调查问卷,5,Chapter 5 学校教育,/ˌkwestʃəˈneə(r)/
accomplish,v.达到(目的)，完成,5,Chapter 5 学校教育,/əˈkʌmplɪʃ/
attain,v.获得；达到,5,Chapter 5 学校教育,/əˈteɪn/
credit,n.赊购；学分；信任,5,Chapter 5 学校教育,/ˈkredɪt/
score,n.得分，成绩,5,Chapter 5 学校教育,/skɔː(r)/
mark,v.分数；标记v.标志着；v.给......打分；在....上做记号,5,Chapter 5 学校教育,/mɑːk/
grade,v.给......分等级n.等级；成绩等级,5,Chapter 5 学校教育,/ɡreɪd/
rank,n.等级；排，列v.给····平级；位列,5,Chapter 5 学校教育,/ræŋk/
row,n. (一)排，｛一)行,5,Chapter 5 学校教育,/rəʊ/
queue,n.行列v.排队等候,5,Chapter 5 学校教育,/kjuː/
grant,v.授予；准予；承认,5,Chapter 5 学校教育,/ɡrɑːnt/
praise,n.赞美 v.赞扬,5,Chapter 5 学校教育,/preɪz/
appreciate,v.赏识；感激；意识到,5,Chapter 5 学校教育,/əˈpriːʃieɪt/
feedback,n.反馈，反应,5,Chapter 5 学校教育,/ˈfiːdbæk/
overestimate,v.高估,5,Chapter 5 学校教育,/ˌəʊvərˈestɪmeɪt/
fellowship,n.研究生奖学金,5,Chapter 5 学校教育,/ˈfeləʊʃɪp/
scholarship,n.奖学金；学问，学识,5,Chapter 5 学校教育,/ˈskɒləʃɪp/
reward,n.报答；黄金 v.报答,5,Chapter 5 学校教育,/rɪˈwɔːd/
award,n.奖；奖品,5,Chapter 5 学校教育,/əˈwɔːd/
prize,n.奖赏 v.珍视,5,Chapter 5 学校教育,/praɪz/
